player_id,name,firstname,lastname,birthdate,birthplace,birthcountry,nationality,height,weight,photo
137976,I. Hien,Isak Malcolm Kwaku,Hien,1999-01-13,Kista,Sweden,Sweden,191 cm,88 kg,https://media.api-sports.io/football/players/137976.png
138417,N. Patterson,Nathan Kenneth,Patterson,2001-10-16,Glasgow,Scotland,Scotland,189 cm,83 kg,https://media.api-sports.io/football/players/138417.png
138460,C. Barron,Connor Clark,Barron,2002-08-29,Kintore,Scotland,Scotland,175 cm,,https://media.api-sports.io/football/players/138460.png
138775,E. Laird,Ethan Benjamin,Laird,2001-08-05,Basingstoke,England,England,177 cm,66 kg,https://media.api-sports.io/football/players/138775.png
138780,N. Williams,Neco Shay,Williams,2001-04-13,Wrexham,Wales,Wales,183 cm,72 kg,https://media.api-sports.io/football/players/138780.png
138786,E. Simms,Ellis Reco,Simms,2001-01-05,Oldham,England,England,191 cm,73 kg,https://media.api-sports.io/football/players/138786.png
138787,A. Gordon,Anthony Michael,Gordon,2001-02-24,Liverpool,England,England,183 cm,72 kg,https://media.api-sports.io/football/players/138787.png
138804,M. Kovář,Matěj,Kovář,2000-05-17,Uherské Hradiště,Czech Republic,Czech Republic,196 cm,88 kg,https://media.api-sports.io/football/players/138804.png
138805,L. O&apos;Connor,Lee Patrick,O'Connor,2000-07-28,Waterford,Republic of Ireland,Republic of Ireland,185 cm,75 kg,https://media.api-sports.io/football/players/138805.png
138807,D. Bernard,Di'Shon Joel,Bernard,2000-10-14,London,England,Jamaica,189 cm,80 kg,https://media.api-sports.io/football/players/138807.png
138814,E. Galbraith,Ethan Stuart William,Galbraith,2001-05-11,Belfast,Northern Ireland,Northern Ireland,175 cm,67 kg,https://media.api-sports.io/football/players/138814.png
138815,T. Lamptey,Tariq Kwame,Nii-Lante Lamptey,2000-09-30,Hillingdon,England,Ghana,163 cm,55 kg,https://media.api-sports.io/football/players/138815.png
138816,I. Maatsen,Ian Ethan,Maatsen,2002-03-10,Vlaardingen,Netherlands,Netherlands,178 cm,57 kg,https://media.api-sports.io/football/players/138816.png
138822,A. Broja,Armando,Broja,2001-09-10,Slough,England,Albania,191 cm,83 kg,https://media.api-sports.io/football/players/138822.png
138828,Y. Larouci,Yasser,Larouci,2001-01-01,El Oued,Algeria,France,176 cm,68 kg,https://media.api-sports.io/football/players/138828.png
138829,E. Dixon-Bonner,Elijah Malik,Dixon-Bonner,2001-01-01,Harlow,England,England,,,https://media.api-sports.io/football/players/138829.png
138834,J. Olowu,Joseph Olugbenga,Olowu,1999-11-27,Ibadan,England,England,184 cm,75 kg,https://media.api-sports.io/football/players/138834.png
138835,F. Balogun,Folarin Jerry,Balogun,2001-07-03,New York,USA,USA,178 cm,66 kg,https://media.api-sports.io/football/players/138835.png
138836,H. Clarke,Harrison Thomas,Clarke,2001-03-02,Ipswich,England,England,180 cm,71 kg,https://media.api-sports.io/football/players/138836.png
138859,C. Klarer,Christoph,Klarer,2000-06-14,Böheimkirchen,Austria,Austria,191 cm,82 kg,https://media.api-sports.io/football/players/138859.png
138904,O. Bailey,Owen John Edward,Bailey,1999-01-22,Newcastle,England,England,183 cm,77 kg,https://media.api-sports.io/football/players/138904.png
138908,E. Anderson,Elliot,Anderson,2002-11-06,Whitley Bay,England,Scotland,179 cm,69 kg,https://media.api-sports.io/football/players/138908.png
138931,J. Philogene,Jaden,Philogene-Bidace,2002-02-08,London,England,England,181 cm,66 kg,https://media.api-sports.io/football/players/138931.png
138935,C. Chukwuemeka,Carney Chibueze,Chukwuemeka,2003-10-20,Eisenstadt,Austria,England,187 cm,77 kg,https://media.api-sports.io/football/players/138935.png
138937,F. Marschall,Filip,Marschall,2003-04-24,,England,England,195 cm,87 kg,https://media.api-sports.io/football/players/138937.png
140847,E. Colley,Ebrima,Colley,2000-02-01,Serekunda,Gambia,Gambia,180 cm,68 kg,https://media.api-sports.io/football/players/140847.png
140947,I. Kaboré,Issa,Kaboré,2001-05-12,Bobo-Dioulasso,Burkina Faso,Burkina Faso,180 cm,77 kg,https://media.api-sports.io/football/players/140947.png
141901,Jota Silva,João Pedro,Ferreira Silva,1999-08-01,Melres,Portugal,Portugal,179 cm,77 kg,https://media.api-sports.io/football/players/141901.png
142691,Alexsandro Ribeiro,Alexsandro Victor,de Souza Ribeiro,1999-08-09,,Brazil,Brazil,189 cm,82 kg,https://media.api-sports.io/football/players/142691.png
144729,T. Harwood-Bellis,Taylor Jay,Harwood-Bellis,2002-01-30,Stockport,England,England,188 cm,82 kg,https://media.api-sports.io/football/players/144729.png
144732,T. Doyle,Thomas Glyn,Doyle,2001-10-17,Manchester,England,England,172 cm,73 kg,https://media.api-sports.io/football/players/144732.png
145476,R. Khadra,Reda Jousef,Khadra,2001-07-04,,Lebanon,Germany,180 cm,72 kg,https://media.api-sports.io/football/players/145476.png
145538,J. Latibeaudiere,Joel Owen,Latibeaudiere,2000-01-06,Doncaster,England,Jamaica,180 cm,81 kg,https://media.api-sports.io/football/players/145538.png
147831,A. Kalimuendo,Arnaud,Kalimuendo-Muinga,2002-01-20,Suresnes,France,France,178 cm,79 kg,https://media.api-sports.io/football/players/147831.png
147834,A. Mair,Archie,Mair,2001-02-10,Turriff,Scotland,Scotland,198 cm,86 kg,https://media.api-sports.io/football/players/147834.png
147835,A. Omobamidele,Andrew Abiola,Omobamidele,2002-06-23,Dublin,Republic of Ireland,Republic of Ireland,188 cm,78 kg,https://media.api-sports.io/football/players/147835.png
147859,C. De Ketelaere,Charles Marc,De Ketelaere,2001-03-10,Brugge,Belgium,Belgium,192 cm,74 kg,https://media.api-sports.io/football/players/147859.png
148099,K. Dewsbury-Hall,Kiernan Frank,Dewsbury-Hall,1998-09-06,Shepshed,England,England,178 cm,80 kg,https://media.api-sports.io/football/players/148099.png
148270,O. Zych,Oliwier,Zych,2004-06-28,Gdańsk,Poland,Poland,193 cm,81 kg,https://media.api-sports.io/football/players/148270.png
148351,Ł. Łakomy,Łukasz,Łakomy,2001-01-18,Puławy,Poland,Poland,183 cm,78 kg,https://media.api-sports.io/football/players/148351.png
149551,T. Parrott,Troy Daniel,Parrott,2002-02-04,Dublin,Republic of Ireland,Republic of Ireland,185 cm,78 kg,https://media.api-sports.io/football/players/149551.png
149564,L. Cundle,Luke James,Cundle,2002-04-26,Warrington,England,England,170 cm,62 kg,https://media.api-sports.io/football/players/149564.png
151756,W. Dennis,William Jonathan,Dennis,2000-07-10,,England,England,188 cm,84 kg,https://media.api-sports.io/football/players/151756.png
152418,N. Ahamada,Naouirou Mohamed,Ahamada,2002-03-29,,France,France,183 cm,73 kg,https://media.api-sports.io/football/players/152418.png
152654,J. Frimpong,Jeremie Agyekum,Frimpong,2000-12-10,Amsterdam,Netherlands,Netherlands,171 cm,63 kg,https://media.api-sports.io/football/players/152654.png
152696,J. Matete,Jay,Matete,2001-02-11,Lambeth,England,England,176 cm,61 kg,https://media.api-sports.io/football/players/152696.png
152699,K. Baah,Kwadwo,Kyeremeh Baah,2003-01-27,Stuttgart,Germany,Germany,183 cm,75 kg,https://media.api-sports.io/football/players/152699.png
152849,M. van de Ven,Micky,van de Ven,2001-04-19,Wormer,Netherlands,Netherlands,193 cm,81 kg,https://media.api-sports.io/football/players/152849.png
152856,Evanilson,Francisco Evanilson,de Lima Barbosa,1999-10-06,Fortaleza,Brazil,Brazil,183 cm,80 kg,https://media.api-sports.io/football/players/152856.png
152946,J. Russell,Jonathan Edward,Russell,2000-10-09,Hounslow,England,Jamaica,195 cm,81 kg,https://media.api-sports.io/football/players/152946.png
152953,L. Colwill,Levi Lemar,Samuels Colwill,2003-02-26,,England,England,187 cm,83 kg,https://media.api-sports.io/football/players/152953.png
152955,L. Bergström,Lucas Carl Edvard,Bergström,2002-09-05,Pargas,Finland,Finland,205 cm,82 kg,https://media.api-sports.io/football/players/152955.png
152967,C. Bassey,Calvin,Bassey Ughelumba,1999-12-31,Aosta,Italy,Nigeria,185 cm,76 kg,https://media.api-sports.io/football/players/152967.png
152969,L. Thomas,Luke Jonathan,Thomas,2001-06-10,Syston,England,England,181 cm,71 kg,https://media.api-sports.io/football/players/152969.png
152970,J. Stolarczyk,Jakub,Stolarczyk,2000-12-19,Kielce,Poland,Poland,194 cm,81 kg,https://media.api-sports.io/football/players/152970.png
152977,L. Stewart,Layton Rhys,Stewart,2002-09-03,,England,England,,,https://media.api-sports.io/football/players/152977.png
152979,James Barry Norris,James Barry,Norris,2003-04-04,,England,England,172 cm,,https://media.api-sports.io/football/players/152979.png
152982,C. Palmer,Cole Jermaine,Palmer,2002-05-06,Manchester,England,England,189 cm,76 kg,https://media.api-sports.io/football/players/152982.png
153066,Fábio Carvalho,Fábio Leandro,Freitas Gouveia de Carvalho,2002-08-30,,Portugal,Portugal,170 cm,62 kg,https://media.api-sports.io/football/players/153066.png
153321,T. Seko,Tatsuki,Seko,1997-12-22,Tokyo,Japan,Japan,175 cm,69 kg,https://media.api-sports.io/football/players/153321.png
153400,S. Greenwood,Sam,Greenwood,2002-01-26,,England,England,180 cm,70 kg,https://media.api-sports.io/football/players/153400.png
153407,N. Butler-Oyedeji,Nathan Jerome Chatoyer,Butler-Oyedeji,2003-01-04,London,England,England,177 cm,74 kg,https://media.api-sports.io/football/players/153407.png
153430,A. Elanga,Anthony David,Junior Elanga,2002-04-27,Malmö,Sweden,Sweden,178 cm,70 kg,https://media.api-sports.io/football/players/153430.png
154799,L. Binks,Luis Thomas,Binks,2001-09-02,,England,England,188 cm,86 kg,https://media.api-sports.io/football/players/154799.png
154800,M. Fagan-Walcott,Malachi Michael,Fagan-Walcott,2002-03-11,London,England,England,,,https://media.api-sports.io/football/players/154800.png
154839,Geny Catamo,Geny,Cipriano Catamo,2001-01-26,Maputo,Mozambique,Mozambique,173 cm,69 kg,https://media.api-sports.io/football/players/154839.png
156428,B. Austin,Brandon Anthony,Austin,1999-01-08,Hemel Hempstead,England,England,188 cm,82 kg,https://media.api-sports.io/football/players/156428.png
156465,I. Soumaré,Issa,Soumaré,2000-10-10,Podor,Senegal,Senegal,182 cm,78 kg,https://media.api-sports.io/football/players/156465.png
156477,R. Cherki,Mathis Rayan,Cherki,2003-08-17,Lyon,France,France,180 cm,71 kg,https://media.api-sports.io/football/players/156477.png
157022,J. Davison,Joshua Michael Blainey,Davison,1999-09-16,London,England,England,188 cm,79 kg,https://media.api-sports.io/football/players/157022.png
157052,R. Calafiori,Riccardo,Calafiori,2002-05-19,Roma,Italy,Italy,188 cm,86 kg,https://media.api-sports.io/football/players/157052.png
157146,L. Pétrot,Léo,Pétrot,1997-04-15,Firminy,France,France,188 cm,80 kg,https://media.api-sports.io/football/players/157146.png
157912,B. Traoré,Boubacar,Traoré,2001-08-20,Bamako,Mali,Mali,183 cm,67 kg,https://media.api-sports.io/football/players/157912.png
157997,A. Diallo,Amad,Diallo Traoré,2002-07-11,Abidjan,Côte d'Ivoire,Côte d'Ivoire,173 cm,72 kg,https://media.api-sports.io/football/players/157997.png
158121,I. Jakobs,Ismail Joshua,Jakobs,1999-08-17,Stuttgart,Germany,Senegal,184 cm,75 kg,https://media.api-sports.io/football/players/158121.png
158447,K. Fesyun,Kyrylo,Fesyun,2002-08-07,Chernihiv,Ukraine,Ukraine,191 cm,79 kg,https://media.api-sports.io/football/players/158447.png
158516,K. Diawara,Kandet,Diawara,2000-02-10,Lille,France,France,180 cm,75 kg,https://media.api-sports.io/football/players/158516.png
158694,T. Livramento,Valentino Francisco,Livramento,2002-11-12,London,England,England,182 cm,65 kg,https://media.api-sports.io/football/players/158694.png
158697,J. McAtee,James John,McAtee,2002-10-18,Salford,England,England,180 cm,72 kg,https://media.api-sports.io/football/players/158697.png
158698,J. Quansah,Jarell,Amorin Quansah,2003-01-29,Warrignton,England,England,190 cm,84 kg,https://media.api-sports.io/football/players/158698.png
158702,C. Slicker,Cieran Peter,Slicker,2002-09-15,Oldham,England,Scotland,191 cm,82 kg,https://media.api-sports.io/football/players/158702.png
158710,V. Kristiansen,Victor,Bernth Kristiansen,2002-12-16,København,Denmark,Denmark,181 cm,73 kg,https://media.api-sports.io/football/players/158710.png
159420,R. Edwards,Ronnie,Lee Edwards,2003-03-28,Harlow,England,England,180 cm,76 kg,https://media.api-sports.io/football/players/159420.png
161585,Francisco Conceição,Francisco,Fernandes da Conceição,2002-12-14,Coimbra,Portugal,Portugal,170 cm,64 kg,https://media.api-sports.io/football/players/161585.png
161622,M. Abline,Matthis,Abline,2003-03-28,,France,France,176 cm,67 kg,https://media.api-sports.io/football/players/161622.png
161638,F. Ebosele,Festy Oseiwe,Ebosele,2002-08-02,Enniscorthy,Republic of Ireland,Republic of Ireland,180 cm,75 kg,https://media.api-sports.io/football/players/161638.png
161661,A. Brown,Archibald Norman,Brown,2002-05-28,Birmingham,England,England,190 cm,86 kg,https://media.api-sports.io/football/players/161661.png
161671,I. Zabarnyi,Illia,Zabarnyi,2002-09-01,Kyiv,Ukraine,Ukraine,189 cm,80 kg,https://media.api-sports.io/football/players/161671.png
161747,G. Doué,Guéla Maho Lewis,Doué,2002-10-17,Angers,France,Côte d'Ivoire,187 cm,84 kg,https://media.api-sports.io/football/players/161747.png
161800,C. Tzolis,Christos,Tzolis,2002-01-30,Thessaloniki,Greece,Greece,179 cm,70 kg,https://media.api-sports.io/football/players/161800.png
161810,L. Blum,Lewin,Blum,2001-07-27,Rothrist AG,Switzerland,Switzerland,181 cm,75 kg,https://media.api-sports.io/football/players/161810.png
161864,J. Surovčík,Jakub,Surovčík,2002-06-28,,Slovakia,Slovakia,,,https://media.api-sports.io/football/players/161864.png
161883,Y. Regeer,Youri Pieter,Regeer,2003-08-18,Haarlem,Netherlands,Netherlands,177 cm,68 kg,https://media.api-sports.io/football/players/161883.png
161904,B. Barcola,Bradley,Barcola,2002-09-02,Lyon,France,France,182 cm,73 kg,https://media.api-sports.io/football/players/161904.png
161907,M. Gusto,Malo,Gusto,2003-05-19,Décines-Charpieu,France,France,179 cm,67 kg,https://media.api-sports.io/football/players/161907.png
161919,Y. Moukoko,Youssoufa,Moukoko,2004-11-20,Yaoundé,Cameroon,Germany,179 cm,72 kg,https://media.api-sports.io/football/players/161919.png
161933,Nico González,Nicolás,González Iglesias,2002-01-03,A Coruña,Spain,Spain,188 cm,88 kg,https://media.api-sports.io/football/players/161933.png
161935,Tiago Araújo,Tiago Filipe,Alves Araújo,2001-03-27,Vila do Conde,Portugal,Portugal,184 cm,78 kg,https://media.api-sports.io/football/players/161935.png
161945,H. Sudakov,Heorhii,Sudakov,2002-09-01,Bryanka,Ukraine,Ukraine,177 cm,68 kg,https://media.api-sports.io/football/players/161945.png
161948,L. Delap,Liam Rory,Delap,2003-02-08,Winchester,England,England,186 cm,72 kg,https://media.api-sports.io/football/players/161948.png
161950,A. Bondarenko,Artem,Bondarenko,2000-08-21,Cherkasy,Ukraine,Ukraine,182 cm,73 kg,https://media.api-sports.io/football/players/161950.png
161956,K. Belić,Kristijan,Belić,2001-03-25,Sint-Truiden,Belgium,Serbia,177 cm,75 kg,https://media.api-sports.io/football/players/161956.png
162000,M. Baltacı,Metehan,Baltacı,2002-11-03,İstanbul,Türkiye,Türkiye,189 cm,,https://media.api-sports.io/football/players/162000.png
162007,M. De Cuyper,Maxim,De Cuyper,2000-12-22,Knokke-Heist,Belgium,Belgium,182 cm,72 kg,https://media.api-sports.io/football/players/162007.png
162012,M. Ruggeri,Matteo,Ruggeri,2002-07-11,San Giovanni Bianco,Italy,Italy,187 cm,69 kg,https://media.api-sports.io/football/players/162012.png
162016,X. Simons,Xavier Quentin Shay,Simons,2003-04-21,Amsterdam,Netherlands,Netherlands,179 cm,58 kg,https://media.api-sports.io/football/players/162016.png
162032,Miguel Gutiérrez,Miguel,Gutiérrez Ortega,2001-07-27,Madrid,Spain,Spain,180 cm,73 kg,https://media.api-sports.io/football/players/162032.png
162050,D. Kryskiv,Dmytro,Kryskiv,2000-10-06,Kharkiv,Ukraine,Ukraine,180 cm,67 kg,https://media.api-sports.io/football/players/162050.png
162067,T. Pembélé,Timothée Joseph,Pembélé,2002-09-09,Beaumont-sur-Oise,France,France,183 cm,80 kg,https://media.api-sports.io/football/players/162067.png
162075,P. Maghoma,Edmond-Paris,Maghoma,2001-05-08,London,England,England,181 cm,69 kg,https://media.api-sports.io/football/players/162075.png
162106,Y. Musah,Yunus Dimoara,Musah,2002-11-29,New York,USA,USA,178 cm,71 kg,https://media.api-sports.io/football/players/162106.png
162158,P. Dwomoh,Pierre Junior,Dwomoh,2004-06-21,Ghent,Belgium,Belgium,188 cm,69 kg,https://media.api-sports.io/football/players/162158.png
162173,S. Iling-Junior,Samuel,Iling-Junior,2003-10-04,London,England,England,182 cm,74 kg,https://media.api-sports.io/football/players/162173.png
162188,P. Kalulu,Pierre Kazeye Rommel,Kalulu Kyatengwa,2000-06-05,Lyon,France,France,179 cm,69 kg,https://media.api-sports.io/football/players/162188.png
162194,L. Červ,Lukáš,Červ,2001-04-10,Praha,Czechia,Czechia,182 cm,70 kg,https://media.api-sports.io/football/players/162194.png
162229,G. Michailidis,Giannis,Michailidis,2000-02-18,Giannitsa,Greece,Greece,185 cm,82 kg,https://media.api-sports.io/football/players/162229.png
162265,W. Omari,Warmed,Omari,2000-04-23,Bandraboua,Mayotte,France,188 cm,74 kg,https://media.api-sports.io/football/players/162265.png
162267,A. Truffert,Adrien,Truffert,2001-11-20,Liège,Belgium,France,176 cm,72 kg,https://media.api-sports.io/football/players/162267.png
162284,L. King,Leon,Thomson King,2004-01-14,Glasgow,Scotland,Scotland,183 cm,,https://media.api-sports.io/football/players/162284.png
162434,Alejandro Francés,Alejandro,Francés Torrijo,2002-08-01,Zaragoza,Spain,Spain,181 cm,70 kg,https://media.api-sports.io/football/players/162434.png
162443,É. Youté,Étienne Ludovic,Youté Kinkoué,2002-01-14,Lyon,France,France,196 cm,88 kg,https://media.api-sports.io/football/players/162443.png
162451,A. Salah-Eddine,Anass,Salah-Eddine,2002-01-18,Amsterdam,Netherlands,Netherlands,180 cm,66 kg,https://media.api-sports.io/football/players/162451.png
162453,L. Chevalier,Lucas,Chevalier,2001-11-06,Calais,France,France,189 cm,78 kg,https://media.api-sports.io/football/players/162453.png
162465,M. Bard,Melvin Michel Maxence,Bard,2000-11-06,Ecully,France,France,173 cm,65 kg,https://media.api-sports.io/football/players/162465.png
162466,S. Diomandé,Sinaly,Diomandé,2001-04-09,,Côte d'Ivoire,Côte d'Ivoire,184 cm,74 kg,https://media.api-sports.io/football/players/162466.png
162473,Arnau Tenas,Arnau,Tenas Ureña,2001-05-30,Vic,Spain,Spain,185 cm,85 kg,https://media.api-sports.io/football/players/162473.png
